"Id","MSZoning","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","SalePrice"
32,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","Gd","Attchd","Unf","TA","TA","Y","WD","Normal",-1.39120012546847,-0.33543975267361,0.273493033945201,1.86387277414304,-0.951390363655653,0.583922732477457,0.133269842711258,-0.287092691154955,0.470663535365129,0.049371240925429,-0.772897290937744,-0.693437434749673,-0.461499828425467,-0.285636556559729,0.330084778049345,-0.76032700430095,0.328265875033929,-0.203117562580711,-0.638552256783729,-0.0647575129136442,-0.542150263672754,-0.156654099797273,1.82136465570919,-0.209803192903155,0.244257982337796,-0.168653675478484,0.199549977965247,-0.654971223848249,-0.692133433072099,0.434060039393122,149350
33,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Ex","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",1.09501780055532,0.278296185150688,1.28297612708063,2.94795181668937,-0.36164048324381,1.54033443855571,-0.0969056461077459,0.689317847769159,-0.254513267015662,-0.626727165641064,-0.323548378612228,-0.132608900821697,-0.599226392810726,-0.389862363965714,0.550810238546737,0.027386298590262,0.184932540132835,1.06362462846726,0.217257674702823,1.0935482186919,-0.372076789820483,-0.0496250379241191,-0.0472991938088528,-0.102971086358007,-0.351333848922433,0.131194053319314,-0.115060194798304,0.214706352045525,0.855224231936714,0.305928008391099,179900
34,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",-0.201034963901826,0.480919802401341,-1.94314519733362,-0.228222196718087,-0.464879115199836,-0.0645605697456109,0.411378643552166,1.08137509140837,0.940597163487367,-2.6535172227297,-0.340134766555458,1.81072396259847,-0.664260969293931,0.908467815878963,0.0946716778045105,0.871929250031479,2.34579136751187,-0.916274928124709,-0.206378281262959,0.0155252434887125,0.779794199905915,-1.4222747568163,1.68835418545201,0.902100060329137,0.536944184940063,-0.306404782006889,0.743459385263307,-0.206521413650533,-0.47232749449868,0.520802468688602,165500
35,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story","Hip","CompShg","MetalSd","MetalSd","BrkFace","Ex","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","WD","Normal",2.6317142594563,2.3184278652045,1.50557002377657,-0.557756375978377,1.36524207949223,-1.11895242585044,1.0525196408032,-0.548896760629176,-0.74393968767105,0.331277109161698,0.265735366692415,0.0167330844873023,0.684851131761862,0.136635550418056,0.344600376483684,-0.618168739949461,-0.0265075534747016,-0.288232667705962,0.258306851245515,0.277797095819256,-0.279853106617201,0.0837351336071215,-0.459653537249114,-0.0603639988871763,-0.689428840317459,-0.124563722760709,0.251054117320526,0.0914733388705668,0.649874714606348,0.303477351200786,277500
36,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","BuiltIn","Fin","TA","TA","Y","WD","Normal",4.50917508691658,-3.35579070417109,0.715816972085948,0.836951775099361,-1.00077587893355,-0.808355709727195,-1.17278434202644,0.645451624604009,0.244344133506903,1.02356190268662,0.165513893937656,0.0834356871837102,0.235872081273167,0.122051991738731,0.19439646859826,0.16221182251925,-0.272973273955778,0.236332241776879,0.0778541062650917,0.84950284623395,-0.423360664170119,-0.29282393546506,-0.598809552418695,-0.0701568918228915,-1.03235746546908,-0.186576267719322,-0.311732262860307,0.562545456384018,-0.525316685632141,-0.0348276631048204,309000
37,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Fa","Attchd","Unf","TA","TA","Y","WD","Normal",0.453698401029474,0.407982840137106,0.520640114053105,1.53712081667759,-1.35301401608846,1.25213049002476,-1.05520791011221,1.65894181253761,0.384829257143504,0.357315612743244,-0.754016789386271,-0.390385733164786,-0.0974472129641583,0.880059402247127,0.32063636322349,0.224580988201272,-0.875955436609427,-0.781448882458103,-0.52220949277562,-0.968357367920845,1.38981597484738,0.738209216192756,1.54612616312487,-1.09539872916319,-0.644626314417091,0.60679839068339,0.732456551244783,-0.428592399767449,-0.411092796969055,0.174232210894313,145000
38,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Gd","Y","SBrkr","TA","Typ","TA","Attchd","Fin","TA","TA","Y","WD","Normal",-0.375292137703844,1.96411002031826,-1.44303590991987,-0.504504318790113,-0.718230884610616,-1.89684393076027,1.05221888137316,0.507768272831469,1.49087987056356,-1.72217711301105,0.417067169318632,2.17023534109788,0.657508529453567,1.09866811446584,0.298962687981033,1.2304898697464,2.37936369828847,-0.85397121902764,-1.21696897282615,-1.2047796852688,-1.41522969202055,0.15495930221204,-0.491142984720601,-0.459923666260472,0.805941495609676,0.155627856258421,-0.181618474888115,-0.75118073344779,-0.58803736760616,0.242982027383792,153000
39,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","CBlock","TA","TA","No","GLQ","Unf","GasA","TA","Y","SBrkr","Gd","Typ","Fa","Detchd","Unf","TA","TA","Y","WD","Abnorml",-2.32621988685464,1.55996956943766,-0.332828235323353,-0.328355807653812,0.0410164787631746,2.62359230396286,1.20473373275441,-0.099362873315366,0.618856111525486,-0.222279261256351,-0.210970524894517,-0.617186725313883,-0.643051655792315,-0.732752711191284,1.15587481137371,0.00199362166615802,0.939076163086853,0.433723797669751,-0.386870789125616,0.206800336860379,-0.323744285428859,0.00331295688130699,0.331688034175649,0.214781731762027,0.186140505294921,0.283184137998121,-0.363036791519248,-0.509389708643126,-0.332023399979982,0.479418364168784,109000
40,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story","Gable","CompShg","AsbShng","Plywood","None","TA","TA","PConc","Fa","Fa","Gd","BLQ","BLQ","GasA","TA","N","FuseP","Fa","Typ","Gd","2Types","RFn","Fa","Ex","N","WD","AdjLand",-4.12204401521476,-1.36466868066021,0.168927624926582,0.208423745547381,3.76773900178087,-0.375866063736709,-0.222964162759786,1.11248184740313,0.836820366981226,-0.540838055977329,-0.282823816633548,-0.0585809832938949,-0.843241823259674,-0.615188160633883,0.42642089948532,-0.21454119200606,-0.610960741078824,-0.145484404652078,0.71506369084801,-0.418326439880489,-0.651614972041738,-0.415518479565299,-0.742332198639779,-2.78753468529345,0.509179930968512,-1.24501034799536,0.0696149532274805,0.670479438480131,0.475405440628698,-0.154159733178807,82000
41,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Ex","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Abnorml",0.0477953926625436,0.463383624258478,-0.884065373272225,1.10255440146411,0.00235092666524384,-2.02652302185912,-0.993807791667354,-0.817015906576376,0.375139816230718,1.1927151443803,-0.422348706366532,-0.140471108159168,-0.229639860319604,-0.311440582827486,-0.0324851353490836,0.0763779501584175,0.878904328133013,-0.697073401886788,-0.0286724700982403,-0.480084384234288,0.339342872200885,-0.795540582500702,-1.42482693298841,-0.1484558685919,0.166303697188725,-0.305626068417927,0.662020047303913,0.534831951101477,-0.0804290318486875,0.472159089873984,160000
42,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","CBlock","TA","TA","Gd","BLQ","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","P","WD","Normal",-0.844385530403302,1.4375389316197,-2.44368974744273,-0.487223489808225,-1.84026048239477,-1.75173232967545,-0.0877454299177628,0.316819800934086,0.641720014666588,-1.22479223360332,-1.10114654314259,1.53115607719307,-0.69875470710992,0.441598493363604,0.276962480052672,-0.0957856289878398,2.15922287891638,-0.890106896512683,1.26662523678104,-0.460813600423219,-0.123380674895873,-2.08041740100192,1.4674109659457,-1.50818218534992,-0.777099636026324,-0.331819325193766,0.380946859442535,0.731297128294126,-0.712411374933581,-0.450661299012665,170000
43,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","SFoyer","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","Gd","TA","Av","ALQ","LwQ","GasA","Gd","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","Gd","Y","WD","Normal",-1.55915743714638,2.20613251275301,0.705160115668799,-1.26655840025198,0.0878336630294189,-1.30977051278721,-0.17761408707254,0.866678070492618,0.464314304767439,2.00935528389417,0.479833584180023,-0.728591903349165,0.666739906289635,0.0511258692837413,0.521418758333245,0.911653566525581,-0.698676059146859,-0.327005187014099,-0.240905086959248,-0.650076674064581,-0.0761316219383457,0.471923146382222,0.178711243793821,-0.100558213748667,-0.738989402339801,0.384166623075325,0.436034462441048,0.0311652131591085,-0.0389335392323596,-0.36774970959974,144000
44,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","Gd","TA","Av","LwQ","BLQ","GasA","TA","Y","SBrkr","TA","Typ","Fa","Detchd","Unf","TA","TA","Y","WD","Normal",-2.39883999728106,1.72674200280679,-0.0972384009146295,-0.634275761075591,-0.0595243789261636,0.0630156745791609,-0.559906485381362,1.68765829834301,0.10517323484497,0.195529605339335,0.450895182097454,-1.92211644496792,-0.186170620110491,-0.17520792964898,-0.713198542567329,-0.641673686670312,0.0165164460078254,0.211203752381266,-1.0085261834782,0.389812669383172,-0.292644572746987,0.298549047783194,0.0370396555370901,0.389565953740467,0.378873263303337,0.432243564152389,-0.183795711795594,0.124045876302652,0.239400641993361,-0.191833576809283,130250
45,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","BrkFace","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","ALQ","BLQ","GasA","Ex","Y","FuseA","TA","Typ","Fa","Attchd","RFn","TA","TA","Y","WD","Normal",-2.4602725582867,1.17573308977549,-1.2691106979156,0.15717442115013,0.175853655179599,-0.439195290922688,-0.979409386614565,0.932996459237771,-0.208163643149611,-0.00156848812222415,0.259749462722271,-1.56428854965681,-0.084927089594542,-0.497516254032254,-0.812406807471821,-1.18314738890091,0.29908347469443,1.70865379655091,-1.03852392740683,0.418017439758565,-0.324348799358097,-0.37310986813386,0.229349082973125,0.80074934806593,-0.202434629755813,0.157248618147957,-0.369923511178136,0.310968647646,0.081491465993527,-0.336137491253465,141000
46,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story","Hip","CompShg","MetalSd","MetalSd","BrkFace","Ex","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",3.17326232719056,1.76887026663262,1.48618597351088,1.05335402492545,1.15161634219053,1.41689044760197,1.92164595477313,-0.635986960768342,-1.0465001105213,-1.71271541761759,0.292866148996866,0.0945151700357865,0.490893684153248,0.0636464200300099,-0.106881975439043,-1.23330137792759,-0.199475966442071,-0.434807758433319,0.276743153587561,-0.674994031501431,-0.331928495285765,0.531650788230435,-0.178896983057406,0.0488687333781044,-0.816743001374744,0.655553942495819,-0.401973850248078,0.125254634712683,0.186257525215081,0.0929506273750299,319900
47,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Ex","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Abnorml",2.15579357646573,2.17060622640293,0.723680209596607,-2.37051005523522,-0.245402100225291,-0.259630132409093,-0.319890419239045,-2.04691129171254,0.30155947857774,-0.965905591412458,0.633124585565972,-0.387721009372846,-0.785361952597107,0.0981017954238921,0.203382716605807,0.826044393134726,-1.54734088613601,-1.19855992916196,0.43841256934213,0.739972463241868,0.576637192076903,0.438147959656147,1.63355909226018,-0.0947270219956299,0.437086995707601,-1.82393037587608,-0.315368998044543,-0.714619662294888,0.411874216759571,-0.958223760790061,239686
48,"FV","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",3.04902949894092,0.388487662118108,0.836252895937928,3.92722572186088,-0.479573418525687,-0.237063691377274,-0.251584162590073,-0.0805127784165089,-0.279287581726305,0.453713073912903,-0.208170355195902,-0.611369601523262,-0.331975538632985,-1.04755705980804,-0.196879180550019,0.782037403440273,0.363329769839338,0.446167601707523,0.251220551580973,-0.334666488160975,0.393453349616364,-0.0967179830175115,0.375001502630356,0.665777086361378,-0.256597896492593,0.00725631475525487,0.0117716524191004,-0.0517372160757213,0.310128922680172,0.266372346057383,249700
49,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Fa","Attchd","Fin","Gd","Ex","N","New","Partial",-3.18869911919695,-4.20410909689173,0.961117216875576,0.305899638085411,7.03220168090702,-0.274574227564176,2.13075036008231,1.23810429101181,0.364800176133646,-0.97015935267184,0.656579868410716,-0.334143247211488,0.0509487667249884,-2.20560795422283,-0.139202643255506,0.234930512693159,-1.43028566001638,-0.405864544473149,1.62236449768095,-0.572928340450948,-1.16693458508926,0.143974656022379,1.52731995604656,-4.09736015827465,1.0839507833248,-1.03431909890318,-1.2500151437142,-0.320591863062196,0.505777828279319,-1.08345199016563,113000
50,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Po","Attchd","Unf","TA","TA","Y","WD","Normal",-2.5042591941797,1.42027269812961,-0.534045524024645,-0.477456638752536,0.277510237032622,1.17314717197043,0.00523174191981104,-0.011891817222782,0.340135067722109,0.236635958000384,-0.317106216176328,0.0404222936306633,-0.0884027525175845,-0.225485646658883,1.24685514005391,-0.129318851113505,0.571621682149635,1.97826557902869,-0.442300382954661,0.488275158994229,0.122966152172274,-0.369706837414884,0.206602881740717,0.533807445945025,0.308728279977952,0.38169988977461,-0.001127593759368,0.444027929995792,0.25548793910547,-0.378541120788234,127000
51,"RL","Pave","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","Av","GLQ","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Fa","Attchd","Fin","TA","TA","Y","WD","Normal",-0.278268832306937,-0.702767405815491,1.19977937623701,0.49427139131724,-1.29152874303985,-1.87102712131088,0.685581218202342,1.85918874593747,0.412166980607532,-0.799212726081111,-0.376644435305656,0.781877208603554,-0.842106932458815,-0.420463871729651,0.491842347291233,1.38253345155206,2.03141507143321,0.21724044724922,1.16712614311397,0.486392811456346,-0.364605360527895,0.375810910371759,-0.0201076546417966,0.0540352939391102,-0.236856598784456,0.226095305710478,-0.876260802298236,0.435419937029109,-0.0287059071474564,-0.496787990857059,177000
52,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","TA","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",-2.00573595748956,-0.839044428711488,-0.757588643986058,1.3488753896003,-0.311525407981356,-1.68805585182203,1.38050260474078,-0.984465986404209,-2.83075097843633,1.67025348688276,1.39114991023261,-1.59313058111931,-2.02669000998456,5.42801440687871,-0.117939444735286,1.92165370229856,-0.867262532047151,1.40617833247995,-0.0312281222080268,-1.23155879032564,-0.0141580073291178,-1.44324374197798,-0.0976423105046988,0.114864297618565,0.651091338772765,0.90489150276872,0.15421481017936,0.934165767796317,0.668107344124274,-0.185074195205818,114500
53,"RM","Grvl","IR2","Bnk","AllPub","Corner","Mod","IDOTRR","RRNn","Norm","Duplex","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","Fa","TA","CBlock","Gd","TA","Gd","LwQ","GLQ","GasA","TA","N","SBrkr","TA","Typ","Po","CarPort","Unf","TA","TA","Y","WD","Normal",-2.27585704386098,1.9985587624047,-0.421201615028318,-1.1077157938277,0.273194396443544,1.26561705176375,-1.63859768680855,2.28492241849389,-0.375316631613011,-0.891518038402287,1.01904533196386,-1.52334162595371,-0.376332958462935,-0.313810497491146,-2.21830238887424,0.480871310276205,-0.507037205784106,0.169388024210125,-0.624075929138523,-1.0143896813034,-0.378102382878081,0.0374103605859331,-0.505280625230752,0.0734443078134079,-2.19815795242718,0.432453016701602,0.0131898220859736,-0.00389909994486254,0.0179588928510589,0.0513171651161411,110000
54,"RL","Pave","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story","Gable","WdShngl","WdShing","Wd Shng","None","Gd","TA","CBlock","Ex","TA","Gd","GLQ","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","WD","Normal",3.83066865436187,5.62348021796837,-1.72623797086621,-3.05847753861722,-0.751112816046226,-0.968288510865875,-0.764409721454611,0.967378191833277,-0.619890555102734,3.00736729972147,-0.854068457618701,-0.370661719893981,2.08824923231305,2.23677024733426,0.504002532155596,-1.05387932715273,-2.25691814222217,-1.42357648558912,3.25926692721479,-1.95058439982015,1.67563577106969,1.6235438235891,3.39635028317535,0.364750501005348,0.28765381823378,-1.7544765571276,-1.11181945298235,-0.152000786614675,1.83322203828445,0.334936129888382,385000
55,"RL","Pave","Reg","Bnk","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr","TA","Min1","TA","Detchd","Unf","TA","TA","Y","WD","Normal",-1.8275220409396,0.171620202851962,-0.300851209988461,-0.276174236825113,0.367346563892132,0.256355187462161,-0.874823454653485,-0.248971449932485,-0.385283199129044,-0.628181869913117,-0.163893678188035,0.955116251021648,-0.00683925789169158,0.124389389429803,0.0414916573723166,0.203997827456247,-0.0285642854270272,1.19911984317432,0.719492722768715,-0.605348005254037,0.855746285570508,-1.42946921027288,-1.09551043986286,0.463196612377385,0.265460299362054,0.191248319292663,1.07991617407896,-0.941975460801212,0.568153915734499,0.371692177976823,130000
